samp_ID,yield,maturity,height,lodging,protein,oil,size
DS11.04010_3,3766.907909,924.206199,89.35622118,1.306284144,33.27452522,19.76870453,17.10205946
DS11.04012_3,3599.392172,927.2850161,94.78376783,1.502876649,34.03342664,19.13390215,17.16227125
DS11.04013_3,3771.103163,925.6429803,91.71157161,1.592236878,33.8759188,19.17924517,14.96454096
DS11.04015_3,3771.250364,929.6454426,93.86210896,1.502876649,34.59186354,18.332842,15.86771779
DS11.04016_3,3680.500407,926.0534893,106.2533004,1.744149268,32.12901364,20.13144874,17.32785367
DS11.04017_3,3739.601961,928.6191702,93.14526318,1.413516419,33.8902377,19.57221808,16.84615936
DS11.04023_3,3719.656106,924.7193352,91.19953891,1.413516419,32.14333253,20.13144874,18.20092461
DS11.04027_3,3546.178693,926.5666255,94.57895474,1.770957337,32.20060811,19.67801847,15.16022927
DS11.04028_3,3877.677322,925.6429803,99.39206215,1.502876649,33.58954091,19.40596031,17.99018335
DS11.04029_3,3585.775999,927.7981523,97.2415248,1.458196534,33.70409206,19.23970254,15.19033516
DS11.04030_3,3781.039289,926.9771344,95.91023977,1.368836305,34.01910775,18.99787307,15.65697653
DS11.04032_3,3650.618426,928.7217975,101.7474126,1.458196534,34.04774554,19.01298741,15.31075874
DS11.04033_3,3715.902458,924.8219624,85.05514647,1.395644373,33.14565517,19.91984795,17.22248304
DS11.04035_3,3794.213857,928.7217975,100.8257537,1.654789038,33.15997406,19.39084597,16.96658294
DS11.04036_3,3798.997918,926.8745072,95.80783323,1.279476075,32.57289938,19.43618899,16.15372379
DS11.04037_3,3957.313538,926.9771344,95.70542669,1.368836305,33.70409206,19.26993123,15.64192358
DS11.04039_3,3598.508961,925.950862,100.313721,1.681597107,33.37475748,19.75359018,17.02679473
DS11.04040_3,3895.709552,928.927052,93.4524828,1.413516419,33.91887549,19.42107465,17.50848904
DS11.04041_3,3818.943773,930.8769695,101.9522257,1.47606858,33.37475748,18.84672964,17.2074301
DS11.04043_3,3473.608168,929.8898452,99.49446869,1.436722586,35.19325712,18.34795634,15.59676474
DS11.04044_3,3758.443801,924.3088262,89.97066042,1.368836305,33.23156854,19.43618899,15.79245305
DS11.04045_3,3846.838529,927.5928979,97.85596404,1.520748694,33.56090312,19.23970254,16.19888263
DS11.04047_3,3692.49736,928.106034,96.93430518,1.610108924,33.79000543,18.71070056,16.49994157
DS11.04048_3,3723.041749,928.927052,99.90409485,1.502876649,33.15997406,19.37573162,16.27414737
DS11.04049_3,3890.85189,925.8482348,94.88617437,1.395644373,32.7876828,19.64778979,16.01824726
DS11.04050_3,3788.620186,926.4639982,98.98243599,1.565428809,34.67777691,18.55955714,17.11711241
DS11.04051_3,3563.990121,928.106034,90.78991274,1.413516419,33.17429296,19.43618899,14.87422327
DS11.04052_3,3414.580215,928.0034068,105.5364546,1.762021314,35.49395391,18.78627227,18.05039514
DS11.04053_3,3630.230966,927.4902706,85.77199226,1.32415619,33.24588743,19.48153202,17.10205946
DS11.04054_3,3928.167566,926.6077174,87.61530999,1.413516419,34.37708012,19.3303886,18.20092461
DS11.04055_3,4029.368857,926.3789892,91.71157161,1.413516419,33.08837959,19.78381887,18.47187766
DS11.04056_3,4075.001439,926.2646251,94.68136129,1.47606858,34.10502112,19.01298741,17.25258894
DS11.04058_3,3806.358012,925.2353481,91.09713237,1.502876649,32.25788369,20.08610571,15.807506
DS11.04059_3,3983.809876,927.5928979,108.7110573,1.458196534,34.87824144,19.2245882,16.15372379
DS11.04060_3,3810.332463,926.7220815,104.4099826,1.699469153,34.47731238,18.68047188,17.82460093
DS11.04061_3,3981.749049,926.6692527,98.77762291,1.636916993,34.54890686,19.28504557,17.4633302
DS11.04062_3,3709.499177,925.5784404,94.37414166,1.815637451,33.21724964,19.37573162,15.41612937
DS11.04063_3,4041.660214,927.3876434,91.71157161,1.592236878,33.3318008,19.49664636,16.83110641
DS11.04064_3,3913.962585,926.3789892,97.65115096,1.592236878,34.04774554,19.63267544,17.50848904
DS11.04068_3,3740.853177,924.8922558,90.78991274,1.520748694,33.94751328,18.62001451,14.55811138
DS11.04069_3,3797.5259,926.5666255,90.89231928,1.413516419,33.13133627,19.73847584,16.30425326
DS11.04072_3,3694.778989,928.927052,103.8979499,1.413516419,34.10502112,19.25481689,17.11711241
DS11.04073_3,3820.489392,928.0034068,94.88617437,1.520748694,33.63249759,19.36061728,16.72573578
DS11.04074_3,4009.938209,924.1035717,90.27788004,1.431388465,34.06206443,19.1187878,17.37301252
DS11.04075_3,3936.778876,928.6191702,91.91638469,1.547556763,33.14565517,19.19435952,16.24404147
DS11.04078_3,3942.151744,929.0093638,92.83804356,1.547556763,33.68977317,19.31527426,15.79245305
DS11.04079_3,3889.085467,925.8071686,90.99472583,1.654789038,33.13133627,19.42107465,16.28920031
DS11.04080_3,3970.708909,928.4139158,94.27173512,1.458196534,33.8902377,19.26993123,15.5516059
DS11.04082_3,3763.227862,924.7193352,93.14526318,1.520748694,34.72073359,19.2245882,15.61181769
DS11.04084_3,3717.080073,926.2646251,87.20568383,1.368836305,35.05006817,18.89207267,17.07195357
DS11.04085_3,3943.40296,927.8657227,92.83804356,1.520748694,34.90687923,18.68047188,16.69562989
DS11.04089_3,3850.150571,924.8219624,84.33830069,1.413516419,33.8759188,19.39084597,15.19033516
DS11.04090_3,3832.85435,923.8983173,84.64552031,1.431388465,33.66113538,18.98275872,15.32581169
DS11.04091_3,3772.427979,926.2587438,98.36799675,1.395644373,34.26252896,19.16413083,18.08050104
DS11.04092_3,3885.479021,924.1035717,94.4765482,1.520748694,33.44635196,19.69313281,16.84615936
DS11.04094_3,3780.965688,926.1561165,93.35007626,1.413516419,33.43203306,19.42107465,16.27414737
DS11.04095_3,4026.49842,927.1823889,101.2353799,1.520748694,33.91887549,19.34550294,18.93851903
DS11.04096_3,3859.645092,924.8219624,95.91023977,1.636916993,34.74937138,18.69558622,16.56015336
DS11.04097_3,3786.117754,926.3789892,95.50061361,1.636916993,34.44867459,18.58978582,16.0634061
DS11.04098_3,3741.294782,925.6928045,102.4642584,1.565428809,33.70409206,19.13390215,15.41612937
DS11.04099_3,3836.828801,927.3876434,93.75970242,1.699469153,34.73505249,19.26993123,15.50644706
DS11.04100_3,3894.237533,929.5811843,91.91638469,1.592236878,35.76601291,18.16658424,17.1773242
DS11.04101_3,3998.898068,929.0296792,96.83189864,1.547556763,34.40571791,18.9374157,16.98163589
DS11.04104_3,3606.605064,927.179538,98.06077712,1.574364832,35.20757602,18.39329937,15.53655295
DS11.04112_3,3818.855005,922.2246273,100.718455,1.640177782,34.50806346,18.89018042,15.5275695
DS11.04114_3,3856.637965,927.2661443,92.88401451,1.762268056,34.92943044,18.15364903,16.08752606
DS11.04115_3,3671.595921,924.7453858,86.23213107,1.27390696,33.14363705,19.23678343,15.89369494
DS11.04116_3,3771.626306,925.6350653,92.88401451,1.640177782,34.08669648,19.32343418,17.4012703
DS11.04119_3,3617.566289,922.2246273,94.36221083,1.701222919,32.68213988,20.14661633,16.0013789
DS11.04120_3,3947.978269,928.3041037,93.7709323,1.701222919,34.62845403,19.475073,16.99207127
DS11.04121_3,3693.41558,924.8936657,93.7709323,1.664595837,35.69190402,18.78186698,18.8011617
DS11.04122_3,3691.715347,923.7074264,90.66672003,1.762268056,33.62519931,19.56172375,17.09975523
DS11.04124_3,3679.719258,925.1902255,95.98822678,1.762268056,33.88604554,18.99849386,14.92453936
DS11.04127_3,3590.173644,923.1143068,91.84927709,1.701222919,33.6653295,19.82167601,16.2382836
DS11.04129_3,4199.612779,925.0419456,89.33634334,1.518087508,33.28409271,19.43174762,16.56133546
DS11.04130_3,3809.220351,923.1143068,87.41468813,1.518087508,33.50480875,19.82167601,17.25051276
DS11.04132_3,3931.542682,924.3005461,87.85814702,1.518087508,33.58506913,19.99497751,16.77670337
DS11.04133_3,3871.089947,922.3729072,95.98822678,1.457042371,34.44786818,18.9335058,15.7644742
DS11.04135_3,3799.869068,922.5211871,89.33634334,1.518087508,33.56500403,19.75668794,15.93676853
DS11.04137_3,3794.768369,920.0004286,92.73619488,1.640177782,33.86598044,19.41008494,16.75516657
DS11.04138_3,3595.179886,925.0419456,97.909882,1.762268056,34.42780308,19.1068073,16.84131374
DS11.04140_3,3641.275096,926.9695845,88.44942555,1.823313193,33.70545969,19.88666407,16.2382836
DS11.04142_3,3724.114235,920.8901081,88.15378629,1.518087508,34.66858421,19.38842225,17.35819672
DS11.04143_3,3753.868315,925.3385054,94.36221083,1.701222919,34.32747761,19.28010881,17.48741746
DS11.04145_3,3880.0634,925.9316251,103.527028,1.725640974,34.78897478,19.36675956,17.20743918
DS11.04146_3,3649.020603,923.7074264,97.0229642,1.640177782,33.72552479,19.86500138,17.22897597
DS11.04147_3,3661.300065,926.079905,98.20552126,1.701222919,33.94624082,19.58338644,16.41057792
DS11.04148_3,3822.633301,925.0419456,90.37108077,1.334952097,34.18702195,19.49673569,16.36750434
DS11.04149_3,3875.434987,924.3005461,96.87514457,1.457042371,33.12357196,19.97331482,16.71209299
DS11.04150_3,3753.962773,925.9316251,87.85814702,1.640177782,33.44461347,19.8433387,16.49672509
DS11.04152_3,3631.451527,926.2281849,99.97935684,1.945403467,34.85465867,19.03990591,17.14068406
DS11.04153_3,3704.939383,921.9280675,84.31047586,1.457042371,34.7287795,18.84685505,14.53687713
DS11.04155_3,3823.483418,924.3005461,94.36221083,1.457042371,34.0064361,19.43174762,16.17367322
DS11.04156_3,3647.509285,925.3385054,92.29273598,1.640177782,34.08669648,19.43174762,15.0752969
DS11.04157_3,3622.194702,921.9280675,94.06657156,1.762268056,34.20708705,19.41008494,16.02291569
DS11.04158_3,3615.582684,922.5211871,94.06657156,1.823313193,33.62519931,19.32343418,15.13990727
DS11.04160_3,3711.645858,924.5971059,89.33634334,1.457042371,33.64526441,19.19345806,16.92109793
DS11.04162_3,3770.587275,923.8557063,86.08431144,1.420415289,34.32747761,19.32343418,16.71209299
DS11.04163_3,3716.841015,924.8936657,82.24100101,1.395997234,33.92617573,19.19345806,16.6905562
DS11.04164_3,3898.784875,927.0235379,89.19210605,1.502665066,34.32747761,19.21512074,16.32443076
DS11.04165_3,4024.445292,925.7322159,95.88882097,1.502665066,33.82585026,19.62671182,17.65971179
DS11.04167_3,3744.902649,928.3148599,100.5250082,1.948770103,34.28734742,18.9335058,16.06598927
DS11.04168_3,4141.475185,926.1066077,92.66924649,1.57882934,33.14363705,19.58338644,17.22897597
DS11.04169_3,3595.421989,930.3809752,105.0324125,1.981411935,35.02975591,18.15364903,16.88438732
DS11.04170_3,3885.839091,925.0865549,91.3814167,1.285052853,34.62845403,19.19345806,17.6166382
DS11.04171_3,3863.05451,925.6030837,94.60099118,1.502665066,34.46793327,18.37027591,16.15213643
DS11.04172_3,3909.573029,925.4739515,91.3814167,1.393858959,34.98962572,18.69521623,15.69986383
DS11.04173_3,3845.016717,924.5700261,85.71496561,1.448262012,33.42454837,19.6483745,17.09975523
DS11.04174_3,4103.328273,922.1165143,92.02533159,1.557068119,33.88604554,19.34509687,18.30581551
DS11.04175_3,3958.680706,926.8944057,88.67697413,1.448262012,33.58506913,19.62671182,17.53049104
DS11.04177_3,4033.421036,927.0235379,90.86628478,1.470023234,33.62519931,19.23678343,16.19521002
DS11.04178_3,3464.324343,926.8944057,99.62352738,1.7420385,33.98637101,19.25844612,15.7644742
DS11.04179_3,3880.401861,923.1495719,98.72204652,1.393858959,33.92617573,19.21512074,15.89369494
DS11.04181_3,3965.326208,927.0235379,95.24490608,1.665874226,34.82910497,19.02015655,16.38904113
DS11.04184_3,4045.072242,926.8944057,94.4722082,1.393858959,33.84591535,19.28010881,17.18590239
DS11.04185_3,3787.882654,927.2818023,92.54046351,1.687635447,34.92943044,18.7602043,15.74293741
DS11.04187_3,3802.036712,925.2156871,90.35115286,1.448262012,33.26402762,19.92998945,17.09975523
DS11.04191_3,3449.997675,922.7621753,88.80575711,1.285052853,34.26728233,19.19345806,15.85062136
DS11.04192_3,4011.326896,926.5070091,88.67697413,1.557068119,34.7087144,18.91184311,16.36750434
DS11.04194_3,3659.201554,922.2456465,95.63125502,1.524426287,33.46467856,19.17179537,17.25051276
DS11.04195_3,4078.21345,927.0235379,84.42713581,1.393858959,34.04656629,19.19345806,17.93969007
DS11.04201_3,3680.864167,925.4739515,96.27516991,1.7420385,33.90611063,19.43174762,15.44142234
DS11.04204_3,3963.254883,926.3778769,89.32088903,1.393858959,32.88279083,19.62671182,17.12129202
DS11.04205_3,3959.975284,923.7952329,90.22236988,1.339455906,33.42454837,19.73502526,18.564257
DS11.04206_3,4082.010881,928.1857277,94.98734012,1.470023234,33.80578516,19.21512074,17.48741746
DS11.04207_3,3837.162941,926.7652735,90.60871882,1.611471172,33.64526441,19.3017715,16.10906285
DS11.04208_3,3768.722892,925.3448193,89.06332307,1.665874226,33.64526441,19.49673569,16.41057792
DS11.04211_3,3823.181493,927.292847,91.25263372,1.285052853,34.82910497,18.45692666,16.38904113
DS11.04212_3,3905.775599,928.0565955,90.99506776,1.448262012,33.52487384,19.38842225,16.19521002
DS11.04213_3,3611.388457,925.6030837,101.941621,1.927008882,33.98637101,19.02015655,16.08752606
DS11.04214_3,3736.358431,926.3778769,89.32088903,1.502665066,34.56825874,19.17179537,15.5275695
DS11.04222_3,3747.060279,927.1526701,94.34342522,1.633232394,34.66858421,18.80352967,15.95830532
DS11.04223_3,3808.078078,925.7322159,90.47993584,1.448262012,34.04656629,19.43174762,16.15213643
DS11.04225_3,3771.829881,926.6361413,94.60099118,1.687635447,33.84591535,19.75668794,16.02291569
DS11.05001_4,3795.17067,927.0797617,96.21745939,1.502876649,32.41124098,19.82595026,14.34473371
DS11.05002_4,3823.359829,923.1799266,90.76685079,1.592236878,33.61449393,19.93278345,15.07126961
DS11.05004_4,3845.881716,928.2086613,102.5666649,1.547556763,33.14656223,19.46983963,15.83324629
DS11.05005_4,4167.297016,924.5140807,96.11505285,1.458196534,33.69805316,19.22056219,14.92950651
DS11.05006_4,4020.904749,924.6635275,88.33215577,1.279476075,35.28567858,19.87936685,16.8433084
DS11.05007_4,4099.731354,927.1823889,106.2533004,1.529684717,35.25225489,18.93567369,18.06601517
DS11.05008_4,3803.85558,922.7193376,83.92867453,1.342028236,32.34439359,20.03961663,13.72452013
DS11.05009_4,3797.820303,923.8983173,85.66958572,1.359900282,35.00157719,18.8822571,12.90938229
DS11.05010_4,4046.304714,925.1298441,101.5425995,1.708405176,33.41395177,19.46983963,18.26093943
DS11.05011_4,3847.445327,922.2562815,88.02493615,1.413516419,33.7481887,19.64789494,15.6737628
DS11.05012_4,3689.258919,923.1799266,91.50675853,1.261604029,34.58378103,19.70131154,14.52193759
DS11.05013_4,3626.419831,927.7513585,97.34393134,1.931805749,35.53635628,18.95347922,16.66610452
DS11.05015_4,3821.961411,922.3762453,86.69365112,1.395644373,34.08242563,19.11372901,14.62825992
DS11.05016_4,3975.272167,924.0009445,92.32601085,1.413516419,33.59778208,19.80814473,16.27625599
DS11.05017_4,4041.586613,927.3876434,95.19339399,1.529684717,34.03229009,19.25617326,15.70920358
DS11.05018_4,4182.311608,925.8071686,92.9404501,1.413516419,34.85117057,18.65078519,16.98507151
DS11.05021_4,4158.906509,928.927052,96.52467902,1.458196534,35.23554304,18.40150775,17.12683461
DS11.05023_4,4084.348758,926.9771344,92.73563701,1.413516419,33.44737546,19.4520341,14.68142108
DS11.05025_4,3988.373134,928.0034068,99.80168831,1.502876649,35.06842457,18.75761838,16.15221328
DS11.05027_4,3747.918867,922.1536542,95.09098745,1.636916993,33.64791762,19.54106176,14.82318418
DS11.05028_4,4039.672988,925.3350986,90.07306696,1.502876649,33.24683331,19.09592347,13.65363858
DS11.05029_4,3890.336683,925.8482348,94.4765482,1.592236878,33.69805316,19.84375579,15.93956862
DS11.05030_4,3804.076383,923.2825538,87.30809037,1.350964259,33.31368069,19.68350601,16.01045017
DS11.05035_4,3923.75151,926.361371,91.30194545,1.440324488,34.53364549,19.22056219,17.49896275
DS11.05036_4,3808.11836,923.2825538,86.59124458,1.261604029,33.89859532,19.64789494,14.87634535
DS11.05037_4,3991.16997,926.0534893,89.25381464,1.306284144,33.71476501,19.70131154,14.45105604
DS11.05039_4,3725.028975,922.1536542,88.94659501,1.306284144,34.31639148,19.89717238,15.21303272
DS11.05040_4,3852.137796,927.7981523,97.34393134,1.565428809,35.01828903,19.30958985,16.32941715
DS11.05041_4,3881.504571,925.1298441,98.57280983,1.931805749,33.5309347,19.54106176,14.27385216
DS11.05042_4,3845.587313,922.3762453,94.88617437,1.636916993,33.09642669,19.57667282,13.60047742
DS11.05043_4,3875.322092,926.7718799,94.78376783,1.878189612,34.73418764,19.18495113,14.78774341
DS11.05044_4,3940.458923,924.3088262,88.74178193,1.32415619,33.94873086,19.30958985,15.15987155
DS11.05046_4,3852.211397,922.6667904,88.53696885,1.440324488,32.94602007,19.91497791,15.24847349
DS11.05047_4,3878.191864,925.6429803,94.78376783,1.592236878,33.09642669,20.12864429,14.39789487
DS11.05048_4,3782.879313,925.5784404,92.42841739,1.619044947,33.63120578,19.50545069,15.26619388
DS11.05049_4,3862.461078,924.1035717,90.48269312,1.574364832,33.21340961,19.59447835,14.07892789
DS11.05052_4,3828.8799,926.4639982,93.9645155,1.502876649,35.50293258,18.77542391,16.59522297
DS11.05053_4,3718.036886,923.3851811,93.55488934,1.485004603,33.86517163,19.13153454,13.74224052
DS11.05055_4,3883.933402,923.3851811,93.14526318,1.726277222,34.19940856,19.18495113,15.40795698
DS11.05056_4,3890.410284,923.3851811,99.28965561,1.395644373,33.61449393,19.87936685,16.63066375
DS11.05058_4,4006.552566,926.5666255,102.4642584,1.797765405,34.56706918,19.00689582,17.81792974
DS11.05059_4,3934.865251,923.6930628,98.67521637,1.440324488,34.45008625,19.18495113,17.94197245
DS11.05061_4,3780.524083,925.0272169,88.22974923,1.574364832,35.77032213,19.02470135,17.4280812
DS11.05063_4,4108.489866,923.4878083,94.68136129,1.547556763,34.01557824,18.86445157,16.54206181
DS11.05064_4,3993.157195,923.8983173,100.8257537,1.440324488,33.83174793,19.29178432,17.09139383
DS11.05066_4,3821.814209,924.1035717,98.2655902,1.574364832,34.4667981,19.30958985,16.41801909
DS11.05067_4,3869.286815,921.9483997,94.06692204,1.708405176,33.93201901,19.59447835,15.88640746
DS11.05068_4,3815.999735,918.0485647,84.95273993,1.413516419,34.36652702,19.11372901,14.71686186
DS11.05069_4,3759.032609,919.2800915,98.88002945,1.395644373,32.99615561,19.75472813,15.05354923
DS11.05071_4,3951.278261,921.7431453,94.78376783,1.485004603,33.64791762,19.80814473,17.09139383
DS11.05072_4,3988.152331,923.5904356,90.38028658,1.636916993,33.56435839,19.1671456,15.60288125
DS11.05074_4,3629.347754,922.7694176,93.04285664,1.797765405,34.26625594,19.04250688,14.62825992
DS11.05075_4,3662.541778,922.4615359,92.73563701,1.619044947,34.01557824,19.18495113,14.61053953
DS11.05076_4,3890.410284,922.6667904,100.1089079,1.797765405,33.83174793,19.77253366,15.51427931
